I_stim_uA,frac_cc,frac_cv,frac_diff
154.00344534742823,1.0,0.4246350767678678,0.5753649232321322
155.4563080393851,1.0,0.4246350767678678,0.5753649232321322
156.909170731342,1.0,0.4246350767678678,0.5753649232321322
158.36203342329884,1.0,0.4246350767678678,0.5753649232321322
159.81489611525572,1.0,0.5822693023109178,0.4177306976890822
161.26775880721257,1.0,0.5822693023109178,0.4177306976890822
162.72062149916945,1.0,0.5822693023109178,0.4177306976890822
164.17348419112633,1.0,0.5822693023109178,0.4177306976890822
165.6263468830832,1.0,0.5822693023109178,0.4177306976890822
167.07920957504007,1.0,0.5822693023109178,0.4177306976890822
168.53207226699692,1.0,0.5822693023109178,0.4177306976890822
169.9849349589538,1.0,0.5822693023109178,0.4177306976890822
171.43779765091068,1.0,0.5822693023109178,0.4177306976890822
172.89066034286753,1.0,0.5822693023109178,0.4177306976890822
174.34352303482441,1.0,0.5822693023109178,0.4177306976890822
175.7963857267813,1.0,0.5822693023109178,0.4177306976890822
177.24924841873815,1.0,0.5822693023109178,0.4177306976890822
178.70211111069503,1.0,0.5822693023109178,0.4177306976890822
180.1549738026519,1.0,0.5822693023109178,0.4177306976890822
181.60783649460876,1.0,0.5822693023109178,0.4177306976890822
183.06069918656564,1.0,0.5822693023109178,0.4177306976890822
184.5135618785225,1.0,0.5822693023109178,0.4177306976890822
185.96642457047938,1.0,0.5822693023109178,0.4177306976890822
187.41928726243626,1.0,0.5822693023109178,0.4177306976890822
188.8721499543931,1.0,0.5822693023109178,0.4177306976890822
190.32501264635,1.0,0.5822693023109178,0.4177306976890822
191.77787533830684,1.0,0.5822693023109178,0.4177306976890822
193.23073803026372,1.0,0.5822693023109178,0.4177306976890822
194.6836007222206,1.0,0.5822693023109178,0.4177306976890822
196.13646341417746,1.0,0.5822693023109178,0.4177306976890822
197.58932610613434,1.0,0.5822693023109178,0.4177306976890822
199.04218879809122,1.0,0.5822693023109178,0.4177306976890822
200.49505149004807,1.0,0.5822693023109178,0.4177306976890822
201.94791418200495,1.0,0.5822693023109178,0.4177306976890822
203.40077687396183,1.0,0.5822693023109178,0.4177306976890822
204.85363956591868,1.0,0.5822693023109178,0.4177306976890822
206.30650225787556,1.0,0.5822693023109178,0.4177306976890822
207.75936494983242,1.0,0.5822693023109178,0.4177306976890822
209.2122276417893,1.0,0.5822693023109178,0.4177306976890822
210.66509033374618,1.0,0.5822693023109178,0.4177306976890822
212.11795302570303,1.0,0.5822693023109178,0.4177306976890822
213.5708157176599,1.0,0.5822693023109178,0.4177306976890822
215.02367840961676,1.0,0.5822693023109178,0.4177306976890822
216.47654110157364,1.0,0.5822693023109178,0.4177306976890822
217.92940379353053,1.0,0.5822693023109178,0.4177306976890822
219.38226648548738,1.0,0.5822693023109178,0.4177306976890822
220.83512917744426,1.0,0.5822693023109178,0.4177306976890822
222.28799186940114,1.0,0.5822693023109178,0.4177306976890822
223.740854561358,1.0,0.5822693023109178,0.4177306976890822
225.19371725331487,1.0,0.5822693023109178,0.4177306976890822
226.64657994527175,1.0,0.5822693023109178,0.4177306976890822
228.0994426372286,1.0,0.5822693023109178,0.4177306976890822
229.5523053291855,1.0,0.5822693023109178,0.4177306976890822
231.00516802114234,1.0,0.5822693023109178,0.4177306976890822
232.45803071309922,1.0,0.5822693023109178,0.4177306976890822
233.9108934050561,1.0,0.5822693023109178,0.4177306976890822
235.36375609701295,1.0,0.5822693023109178,0.4177306976890822
236.81661878896983,1.0,0.5822693023109178,0.4177306976890822
238.2694814809267,1.0,0.5822693023109178,0.4177306976890822
239.72234417288357,1.0,0.5822693023109178,0.4177306976890822
241.17520686484045,1.0,0.5822693023109178,0.4177306976890822
242.6280695567973,1.0,0.5822693023109178,0.4177306976890822
244.08093224875418,1.0,0.7730067152180082,0.22699328478199177
245.53379494071106,1.0,0.7730067152180082,0.22699328478199177
246.9866576326679,1.0,0.7730067152180082,0.22699328478199177
248.4395203246248,1.0,0.7730067152180082,0.22699328478199177
249.89238301658168,1.0,0.7730067152180082,0.22699328478199177
251.34524570853853,1.0,0.7730067152180082,0.22699328478199177
252.7981084004954,1.0,0.7730067152180082,0.22699328478199177
254.25097109245226,1.0,0.7730067152180082,0.22699328478199177
255.70383378440914,1.0,0.7730067152180082,0.22699328478199177
257.156696476366,1.0,0.7730067152180082,0.22699328478199177
258.6095591683229,1.0,0.7730067152180082,0.22699328478199177
260.06242186027976,1.0,0.7730067152180082,0.22699328478199177
261.5152845522366,1.0,0.7730067152180082,0.22699328478199177
262.9681472441935,1.0,0.7730067152180082,0.22699328478199177
264.42100993615037,1.0,0.7730067152180082,0.22699328478199177
265.8738726281072,1.0,0.7730067152180082,0.22699328478199177
267.32673532006413,1.0,0.7730067152180082,0.22699328478199177
268.779598012021,1.0,0.7730067152180082,0.22699328478199177
270.23246070397784,1.0,0.7730067152180082,0.22699328478199177
271.6853233959347,1.0,0.7730067152180082,0.22699328478199177
273.1381860878916,1.0,0.7730067152180082,0.22699328478199177
274.59104877984845,1.0,0.7730067152180082,0.22699328478199177
276.0439114718053,1.0,0.7730067152180082,0.22699328478199177
277.4967741637622,1.0,0.7730067152180082,0.22699328478199177
278.94963685571906,1.0,0.7730067152180082,0.22699328478199177
280.4024995476759,1.0,0.7730067152180082,0.22699328478199177
281.8553622396328,1.0,0.7730067152180082,0.22699328478199177
283.3082249315897,1.0,0.7730067152180082,0.22699328478199177
284.76108762354653,1.0,0.7730067152180082,0.22699328478199177
286.21395031550344,1.0,0.7730067152180082,0.22699328478199177
287.6668130074603,1.0,0.7730067152180082,0.22699328478199177
289.11967569941714,1.0,0.7730067152180082,0.22699328478199177
290.572538391374,1.0,0.7730067152180082,0.22699328478199177
292.0254010833309,1.0,0.7730067152180082,0.22699328478199177
293.47826377528776,1.0,0.7730067152180082,0.22699328478199177
294.9311264672446,1.0,0.7730067152180082,0.22699328478199177
296.3839891592015,1.0,0.7730067152180082,0.22699328478199177
297.83685185115837,1.0,0.7730067152180082,0.22699328478199177
299.2897145431152,1.0,0.7730067152180082,0.22699328478199177
300.74257723507213,1.0,0.7730067152180082,0.22699328478199177
302.195439927029,1.0,0.7730067152180082,0.22699328478199177
303.64830261898584,1.0,0.7730067152180082,0.22699328478199177
305.10116531094275,1.0,0.7730067152180082,0.22699328478199177
306.5540280028996,1.0,0.7730067152180082,0.22699328478199177
308.00689069485645,1.0,0.7730067152180082,0.22699328478199177
309.45975338681336,1.0,0.7730067152180082,0.22699328478199177
310.9126160787702,1.0,0.7730067152180082,0.22699328478199177
312.36547877072707,1.0,0.7730067152180082,0.22699328478199177
313.818341462684,1.0,0.7730067152180082,0.22699328478199177
315.2712041546408,1.0,0.7730067152180082,0.22699328478199177
316.7240668465977,1.0,0.7730067152180082,0.22699328478199177
318.17692953855453,1.0,0.7730067152180082,0.22699328478199177
319.62979223051144,1.0,0.7730067152180082,0.22699328478199177
321.0826549224683,1.0,0.7730067152180082,0.22699328478199177
322.53551761442515,1.0,0.7730067152180082,0.22699328478199177
323.98838030638206,1.0,0.7730067152180082,0.22699328478199177
325.4412429983389,1.0,0.7730067152180082,0.22699328478199177
326.89410569029576,1.0,0.7730067152180082,0.22699328478199177
328.34696838225267,1.0,0.7730067152180082,0.22699328478199177
329.7998310742095,1.0,0.7730067152180082,0.22699328478199177
331.2526937661664,1.0,0.7730067152180082,0.22699328478199177
332.7055564581233,1.0,0.7730067152180082,0.22699328478199177
334.15841915008014,1.0,0.7730067152180082,0.22699328478199177
335.611281842037,1.0,0.7730067152180082,0.22699328478199177
337.06414453399384,1.0,0.7730067152180082,0.22699328478199177
338.51700722595075,1.0,0.7730067152180082,0.22699328478199177
339.9698699179076,1.0,0.7730067152180082,0.22699328478199177
341.42273260986445,1.0,0.7730067152180082,0.22699328478199177
342.87559530182136,1.0,0.7730067152180082,0.22699328478199177
344.3284579937782,1.0,0.7730067152180082,0.22699328478199177
345.78132068573507,1.0,0.7730067152180082,0.22699328478199177
347.234183377692,1.0,0.7730067152180082,0.22699328478199177
348.68704606964883,1.0,0.7730067152180082,0.22699328478199177
350.1399087616057,1.0,0.7730067152180082,0.22699328478199177
351.5927714535626,1.0,0.7730067152180082,0.22699328478199177
353.04563414551944,1.0,0.7730067152180082,0.22699328478199177
354.4984968374763,1.0,0.7730067152180082,0.22699328478199177
355.9513595294332,1.0,0.7730067152180082,0.22699328478199177
357.40422222139006,1.0,0.7730067152180082,0.22699328478199177
358.8570849133469,1.0,0.7730067152180082,0.22699328478199177
360.3099476053038,1.0,0.7730067152180082,0.22699328478199177
361.76281029726067,1.0,0.7730067152180082,0.22699328478199177
363.2156729892175,1.0,1.0,0.0
364.6685356811744,1.0,1.0,0.0
366.1213983731313,1.0,1.0,0.0
367.57426106508814,1.0,1.0,0.0
369.027123757045,1.0,1.0,0.0
370.4799864490019,1.0,1.0,0.0
371.93284914095875,1.0,1.0,0.0
373.3857118329156,1.0,1.0,0.0
374.8385745248725,1.0,1.0,0.0
376.29143721682937,1.0,1.0,0.0
377.7442999087862,1.0,1.0,0.0
379.1971626007431,1.0,1.0,0.0
380.6500252927,1.0,1.0,0.0
382.10288798465683,1.0,1.0,0.0
383.5557506766137,1.0,1.0,0.0
385.0086133685706,1.0,1.0,0.0
386.46147606052745,1.0,1.0,0.0
387.9143387524843,1.0,1.0,0.0
389.3672014444412,1.0,1.0,0.0
390.82006413639806,1.0,1.0,0.0
392.2729268283549,1.0,1.0,0.0
393.7257895203118,1.0,1.0,0.0
395.1786522122687,1.0,1.0,0.0
396.6315149042255,1.0,1.0,0.0
398.08437759618243,1.0,1.0,0.0
399.5372402881393,1.0,1.0,0.0
400.99010298009614,1.0,1.0,0.0
402.44296567205305,1.0,1.0,0.0
403.8958283640099,1.0,1.0,0.0
405.34869105596675,1.0,1.0,0.0
406.80155374792366,1.0,1.0,0.0
408.2544164398805,1.0,1.0,0.0
409.70727913183737,1.0,1.0,0.0
411.1601418237942,1.0,1.0,0.0
412.61300451575113,1.0,1.0,0.0
414.065867207708,1.0,1.0,0.0
415.51872989966483,1.0,1.0,0.0
416.97159259162174,1.0,1.0,0.0
418.4244552835786,1.0,1.0,0.0
419.87731797553545,1.0,1.0,0.0
421.33018066749236,1.0,1.0,0.0
422.7830433594492,1.0,1.0,0.0
424.23590605140606,1.0,1.0,0.0
425.68876874336297,1.0,1.0,0.0
427.1416314353198,1.0,1.0,0.0
428.5944941272767,1.0,1.0,0.0
430.0473568192335,1.0,1.0,0.0
431.50021951119044,1.0,1.0,0.0
432.9530822031473,1.0,1.0,0.0
434.40594489510414,1.0,1.0,0.0
